broker_name	remote_id	ticket_section	ticket_row	ticket_count	ticket_price	event_name	event_occurs_at
USATickets.com	412863	143	17	4	1883.84	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412865	144	16	6	3045.00	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412867	156	22	4	1558.03	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412869	145	6	4	2690.77	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412871	145	12	4	1883.84	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412873	146	5	4	2825.76	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412875	146	6	4	2959.74	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412877	147	10	3	2131.50	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412879	147	11	3	2030.00	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412881	154	7	4	2540.55	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412883	154	8	6	3045.00	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412885	154	9	2	1907.19	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412887	155	4	4	2723.25	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412889	234	8	4	1051.54	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412891	271	4	4	1016.02	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412893	334	2	4	755.16	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	414160	137D	D	4	1790.46	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	414162	257	4	4	1432.17	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	414201	101	6	4	874.93	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	414203	189	11	4	1015.00	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	414205	189	12	4	913.50	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	414207	195	1	4	1268.75	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	414209	270	5	4	967.30	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	414986	142D	E	4	3298.75	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	414988	145	4	4	3094.74	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	415005	101	14	4	874.93	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	415007	105	8	4	814.03	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	415009	109	14	4	935.83	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	415011	195	21	4	814.03	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
USATickets.com	412844	155D	A	5	9135.00	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412846	155D	B	5	6597.50	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412848	140D	J	2	2254.32	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412850	140D	K	2	2366.98	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412852	143D	D	4	5075.00	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412854	144D	E	2	2988.16	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412856	144D	F	2	2779.07	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412858	142	11	4	1929.52	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412860	142	17	4	1593.55	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412862	143	14	4	1855.42	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412864	143	17	4	1855.42	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412866	144	16	6	2791.25	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412868	156	22	4	1634.15	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412870	145	6	4	3039.93	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412872	145	12	4	2349.73	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412874	146	5	4	3192.18	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412876	146	6	4	3344.43	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412878	147	10	3	2283.75	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412880	147	11	3	2283.75	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412882	154	7	4	2540.55	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412884	154	8	6	3045.00	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412886	154	9	2	2030.00	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412888	155	4	4	2540.55	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412890	234	8	4	1290.07	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412892	271	4	4	1054.59	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412894	334	2	4	818.09	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	414161	137D	D	4	2283.75	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	414163	257	4	4	1608.78	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	414202	101	6	4	844.48	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	414206	189	12	4	964.25	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	414210	270	5	4	1004.85	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	414987	142D	E	4	5075.00	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	415006	101	14	4	710.50	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	415008	105	8	4	812.00	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	415010	109	14	4	710.50	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	415012	195	21	4	761.25	World Series: TBD at St. Louis Cardinals - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
USATickets.com	412923	155D	A	5	9135.00	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412924	155D	B	5	6597.50	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412925	140D	J	2	3045.00	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412926	140D	K	2	3197.25	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412927	143D	D	4	3907.75	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412928	144D	E	2	3383.00	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412929	144D	F	2	3636.75	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412930	142	11	4	3804.22	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412931	142	17	4	3804.22	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412932	143	14	4	3819.45	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412933	143	17	4	3819.45	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412934	144	16	6	3298.75	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412935	156	22	4	1646.33	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412936	145	6	4	4558.37	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412937	145	12	4	3842.79	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412938	146	5	4	4785.73	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412939	146	6	4	5014.10	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412940	147	10	3	2283.75	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412941	147	11	3	2283.75	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412942	154	7	4	2540.55	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412943	154	8	6	3045.00	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412944	154	9	2	1776.25	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412945	155	4	4	2540.55	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412946	234	8	4	1331.68	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412947	271	4	4	1323.56	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	412948	334	2	4	877.98	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	414165	257	4	4	1539.76	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	414211	101	6	4	914.52	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	414212	189	11	4	1268.75	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	414213	189	12	4	1167.25	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	414214	195	1	4	1370.25	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	414215	270	5	4	1260.63	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	414990	142D	E	4	3552.50	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	414991	145	4	4	5241.46	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	415013	101	14	4	812.00	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	415014	105	8	4	913.50	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	415015	109	14	4	812.00	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
USATickets.com	415016	195	21	4	1015.00	World Series: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Valley Of The Sun Tickets	85345719	310	3	6	143.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
Valley Of The Sun Tickets	85345722	310	5	6	118.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
Valley Of The Sun Tickets	85345725	117	4	4	243.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
Vegas Tickets LLC	188219	307PL	W	6	425.00	NLCS: TBD at Los Angeles Dodgers (Game 7 - Home Game 4) (If Necessary)	2019-10-19
Venue Kings	117637383	155	8	2	212.00	NLDS: Atlanta Braves at St. Louis Cardinals (Game 3 - Home Game 1)	2019-10-06
Venue Kings	115103247	138D	J	4	203.00	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
Venue Kings	115103249	257	4	2	127.00	NLDS: Atlanta Braves at St. Louis Cardinals (Game 4 - Home Game 2) (If Necessary)	2019-10-07
Venue Kings	114873860	2DG	HH	14	1171.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114873863	2DG	JJ	6	1050.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876377	LOTF	GA3	1	151.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876383	LOTF	GA3	1	156.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876386	LOTF	GA3	1	158.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876389	LOTF	GA3	1	161.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876392	LOTF	GA4	1	163.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876395	LOTF	GA4	1	166.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876398	LOTF	GA4	1	168.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876401	LOTG	GA6	1	210.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876404	LOTG	GA6	1	214.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876410	LOTG	GA6	1	222.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876413	LOTG	GA6	1	226.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876416	LOTG	GA6	1	231.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876419	LOTG	GA6	1	235.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876422	LOTG	GA6	1	239.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876425	LOTG	GA6	1	243.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876428	LOTG	GA6	1	247.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876431	LOTG	GA6	1	251.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876434	LOTG	GA6	1	256.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876437	LOTG	GA6	1	260.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876440	LOTG	GA6	1	264.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876446	LOTK	GA2	1	145.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876449	LOTK	GA2	1	148.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876455	LOTK	GA2	1	153.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876458	LOTK	GA2	1	155.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	114876465	LOTK	GA2	1	160.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	116764191	3DG	FF	4	1292.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	116764207	3DG	GG	4	1090.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	116764246	10DG	DD	6	1252.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	116764272	13DG	DD	4	1131.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	116764289	35BL	4	4	525.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	116764298	39BL	4	2	444.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	116764311	45BL	CC	3	363.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	117167265	LOTF	GA3	1	76.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	117167599	LOTH	GA3	1	90.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	117168156	LOTH	GA3	1	94.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	117168228	LOTF	GA3	1	73.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	117168229	LOTF	GA3	1	74.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	117168230	LOTF	GA3	1	75.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	117169062	LOTH	GA3	1	87.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	117169063	LOTH	GA3	1	88.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
Venue Kings	117169064	LOTH	GA3	1	89.00	NLDS: Washington Nationals at Los Angeles Dodgers (Game 5 - Home Game 3) (If Necessary)	2019-10-09
